Year,UNIT_MEASURE,Regions,Area,Sex,Value,M49_country_code
2013,per 100000 population,Karagandy,,,6.59,KAZ
2013,per 100000 population,Kostanay,,,8.29,KAZ
2013,per 100000 population,Kyzylorda,,,2.32,KAZ
2013,per 100000 population,Mangistau,,,1.04,KAZ
2013,per 100000 population,Ontustik Kazakhstan,,,3.14,KAZ
2013,per 100000 population,Pavlodar,,,3.2,KAZ
2013,per 100000 population,Soltustik Kazakhstan,,,3.63,KAZ
2013,per 100000 population,Shygys Kazakhstan,,,3.66,KAZ
2013,per 100000 population,Nur-Sultan city,,,6.28,KAZ
2013,per 100000 population,Almaty city,,,6.84,KAZ
2013,per 100000 population,,urban,,5.55,KAZ
2013,per 100000 population,Akmola,urban,,5.21,KAZ
2013,per 100000 population,Aktobe,urban,,2.22,KAZ
2013,per 100000 population,Almaty,urban,,7.69,KAZ
2013,per 100000 population,Atyrau,urban,,2.25,KAZ
2013,per 100000 population,Batys Kazakhstan,urban,,4.26,KAZ
2013,per 100000 population,Zhambyl,urban,,12.26,KAZ
2013,per 100000 population,Karagandy,urban,,7.64,KAZ
2013,per 100000 population,Kostanay,urban,,9.05,KAZ
2013,per 100000 population,Kyzylorda,urban,,1.91,KAZ
2013,per 100000 population,Mangistau,urban,,1.03,KAZ
2013,per 100000 population,Ontustik Kazakhstan,urban,,4.72,KAZ
2013,per 100000 population,Pavlodar,urban,,4.03,KAZ
2013,per 100000 population,Soltustik Kazakhstan,urban,,2.5,KAZ
2013,per 100000 population,Shygys Kazakhstan,urban,,2.69,KAZ
2013,per 100000 population,Nur-Sultan city,urban,,6.28,KAZ
2013,per 100000 population,Almaty city,urban,,6.84,KAZ
2013,per 100000 population,,rural,,3.52,KAZ
2013,per 100000 population,Akmola,rural,,7.46,KAZ
2013,per 100000 population,Aktobe,rural,,4.88,KAZ
2013,per 100000 population,Almaty,rural,,3.11,KAZ
2013,per 100000 population,Atyrau,rural,,2.37,KAZ
2013,per 100000 population,Batys Kazakhstan,rural,,3.17,KAZ
2013,per 100000 population,Zhambyl,rural,,4.03,KAZ
2013,per 100000 population,Karagandy,rural,,2.73,KAZ
2013,per 100000 population,Kostanay,rural,,7.48,KAZ
2013,per 100000 population,Kyzylorda,rural,,2.62,KAZ
2013,per 100000 population,Mangistau,rural,,1.04,KAZ
2013,per 100000 population,Ontustik Kazakhstan,rural,,2.13,KAZ
2013,per 100000 population,Pavlodar,rural,,1.31,KAZ
2013,per 100000 population,Soltustik Kazakhstan,rural,,4.44,KAZ
2013,per 100000 population,Shygys Kazakhstan,rural,,5.04,KAZ
2013,per 100000 population,,,Male,6.87,KAZ
2013,per 100000 population,Akmola,,Male,9.31,KAZ
2013,per 100000 population,Aktobe,,Male,4.14,KAZ
2013,per 100000 population,Almaty,,Male,5.59,KAZ
2013,per 100000 population,Atyrau,,Male,3.27,KAZ
2013,per 100000 population,Batys Kazakhstan,,Male,6.0,KAZ
2013,per 100000 population,Zhambyl,,Male,8.91,KAZ
2013,per 100000 population,Karagandy,,Male,11.0,KAZ
2013,per 100000 population,Kostanay,,Male,13.23,KAZ
2013,per 100000 population,Kyzylorda,,Male,3.28,KAZ
2013,per 100000 population,Mangistau,,Male,1.74,KAZ
2013,per 100000 population,Ontustik Kazakhstan,,Male,4.1,KAZ
2013,per 100000 population,Pavlodar,,Male,5.09,KAZ
2013,per 100000 population,Soltustik Kazakhstan,,Male,5.81,KAZ
2013,per 100000 population,Shygys Kazakhstan,,Male,5.43,KAZ
2013,per 100000 population,Nur-Sultan city,,Male,9.89,KAZ
2013,per 100000 population,Almaty city,,Male,12.07,KAZ
2013,per 100000 population,,urban,Male,8.74,KAZ
2013,per 100000 population,Akmola,urban,Male,8.04,KAZ
2013,per 100000 population,Aktobe,urban,Male,2.57,KAZ
2013,per 100000 population,Almaty,urban,Male,10.63,KAZ
2013,per 100000 population,Atyrau,urban,Male,3.93,KAZ
2013,per 100000 population,Batys Kazakhstan,urban,Male,8.51,KAZ
2013,per 100000 population,Zhambyl,urban,Male,15.19,KAZ
2013,per 100000 population,Karagandy,urban,Male,12.65,KAZ
2013,per 100000 population,Kostanay,urban,Male,15.46,KAZ
2013,per 100000 population,Kyzylorda,urban,Male,2.62,KAZ
2013,per 100000 population,Mangistau,urban,Male,2.12,KAZ
2013,per 100000 population,Ontustik Kazakhstan,urban,Male,7.04,KAZ
2013,per 100000 population,Pavlodar,urban,Male,6.67,KAZ
2013,per 100000 population,Soltustik Kazakhstan,urban,Male,3.68,KAZ
2013,per 100000 population,Shygys Kazakhstan,urban,Male,3.98,KAZ
2013,per 100000 population,Nur-Sultan city,urban,Male,9.89,KAZ
2013,per 100000 population,Almaty city,urban,Male,12.07,KAZ
2013,per 100000 population,,rural,Male,4.74,KAZ
2013,per 100000 population,Akmola,rural,Male,10.37,KAZ
2013,per 100000 population,Aktobe,rural,Male,6.51,KAZ
2013,per 100000 population,Almaty,rural,Male,4.14,KAZ
2013,per 100000 population,Atyrau,rural,Male,2.7,KAZ
2013,per 100000 population,Batys Kazakhstan,rural,Male,3.78,KAZ
2013,per 100000 population,Zhambyl,rural,Male,4.95,KAZ
2013,per 100000 population,Karagandy,rural,Male,5.42,KAZ
2013,per 100000 population,Kostanay,rural,Male,11.02,KAZ
2013,per 100000 population,Kyzylorda,rural,Male,3.75,KAZ
2013,per 100000 population,Mangistau,rural,Male,1.38,KAZ
2013,per 100000 population,Ontustik Kazakhstan,rural,Male,2.29,KAZ
2013,per 100000 population,Pavlodar,rural,Male,1.76,KAZ
2013,per 100000 population,Soltustik Kazakhstan,rural,Male,7.2,KAZ
2013,per 100000 population,Shygys Kazakhstan,rural,Male,7.34,KAZ
2013,per 100000 population,,,Female,2.54,KAZ
2013,per 100000 population,Akmola,,Female,3.69,KAZ
2013,per 100000 population,Aktobe,,Female,2.41,KAZ
2013,per 100000 population,Almaty,,Female,2.8,KAZ
2013,per 100000 population,Atyrau,,Female,1.4,KAZ
2013,per 100000 population,Batys Kazakhstan,,Female,1.56,KAZ
2013,per 100000 population,Zhambyl,,Female,5.82,KAZ
2013,per 100000 population,Karagandy,,Female,2.64,KAZ
2013,per 100000 population,Kostanay,,Female,3.87,KAZ
2013,per 100000 population,Kyzylorda,,Female,1.36,KAZ
2013,per 100000 population,Mangistau,,Female,0.34,KAZ
2013,per 100000 population,Ontustik Kazakhstan,,Female,2.2,KAZ
2013,per 100000 population,Pavlodar,,Female,1.51,KAZ
2013,per 100000 population,Soltustik Kazakhstan,,Female,1.65,KAZ
2013,per 100000 population,Shygys Kazakhstan,,Female,2.05,KAZ
2013,per 100000 population,Nur-Sultan city,,Female,2.91,KAZ
2013,per 100000 population,Almaty city,,Female,2.46,KAZ
2013,per 100000 population,,urban,Female,2.74,KAZ
2013,per 100000 population,Akmola,urban,Female,2.72,KAZ
2013,per 100000 population,Aktobe,urban,Female,1.91,KAZ
2013,per 100000 population,Almaty,urban,Female,5.03,KAZ
2013,per 100000 population,Atyrau,urban,Female,0.72,KAZ
2013,per 100000 population,Batys Kazakhstan,urban,Female,0.61,KAZ
2013,per 100000 population,Zhambyl,urban,Female,9.65,KAZ
2013,per 100000 population,Karagandy,urban,Female,3.31,KAZ
2013,per 100000 population,Kostanay,urban,Female,3.66,KAZ
2013,per 100000 population,Kyzylorda,urban,Female,1.25,KAZ
2013,per 100000 population,Mangistau,urban,Female,0.0,KAZ
2013,per 100000 population,Ontustik Kazakhstan,urban,Female,2.56,KAZ
2013,per 100000 population,Pavlodar,urban,Female,1.78,KAZ
2013,per 100000 population,Soltustik Kazakhstan,urban,Female,1.52,KAZ
2013,per 100000 population,Shygys Kazakhstan,urban,Female,1.58,KAZ
2013,per 100000 population,Nur-Sultan city,urban,Female,2.91,KAZ
2013,per 100000 population,Almaty city,urban,Female,2.46,KAZ
2013,per 100000 population,,rural,Female,2.29,KAZ
2013,per 100000 population,Akmola,rural,Female,4.59,KAZ
2013,per 100000 population,Aktobe,rural,Female,3.24,KAZ
2013,per 100000 population,Almaty,rural,Female,2.1,KAZ
2013,per 100000 population,Atyrau,rural,Female,2.05,KAZ
2013,per 100000 population,Batys Kazakhstan,rural,Female,2.55,KAZ
2013,per 100000 population,Zhambyl,rural,Female,3.11,KAZ
2013,per 100000 population,Karagandy,rural,Female,0.0,KAZ
2013,per 100000 population,Kostanay,rural,Female,4.11,KAZ
2013,per 100000 population,Kyzylorda,rural,Female,1.45,KAZ
2013,per 100000 population,Mangistau,rural,Female,0.7,KAZ
2013,per 100000 population,Ontustik Kazakhstan,rural,Female,1.96,KAZ
2013,per 100000 population,Pavlodar,rural,Female,0.86,KAZ
2013,per 100000 population,Soltustik Kazakhstan,rural,Female,1.75,KAZ
2013,per 100000 population,Shygys Kazakhstan,rural,Female,2.77,KAZ
2014,per 100000 population,,,,4.35,KAZ
2014,per 100000 population,Akmola,,,8.29,KAZ
2014,per 100000 population,Aktobe,,,2.45,KAZ
2014,per 100000 population,Almaty,,,3.74,KAZ
2014,per 100000 population,Atyrau,,,3.65,KAZ
2014,per 100000 population,Batys Kazakhstan,,,4.15,KAZ
2014,per 100000 population,Zhambyl,,,3.76,KAZ
2014,per 100000 population,Karagandy,,,5.6,KAZ
2014,per 100000 population,Kostanay,,,8.4,KAZ
2014,per 100000 population,Kyzylorda,,,1.34,KAZ
2014,per 100000 population,Mangistau,,,1.51,KAZ
2014,per 100000 population,Ontustik Kazakhstan,,,4.13,KAZ
2014,per 100000 population,Pavlodar,,,3.98,KAZ
2014,per 100000 population,Soltustik Kazakhstan,,,3.31,KAZ
2014,per 100000 population,Shygys Kazakhstan,,,3.87,KAZ
2014,per 100000 population,Nur-Sultan city,,,5.04,KAZ
2014,per 100000 population,Almaty city,,,5.15,KAZ
2014,per 100000 population,,urban,,4.75,KAZ
2014,per 100000 population,Akmola,urban,,8.36,KAZ
2014,per 100000 population,Aktobe,urban,,2.18,KAZ
2014,per 100000 population,Almaty,urban,,3.47,KAZ
2014,per 100000 population,Atyrau,urban,,2.97,KAZ
2014,per 100000 population,Batys Kazakhstan,urban,,5.81,KAZ
2014,per 100000 population,Zhambyl,urban,,3.64,KAZ
2014,per 100000 population,Karagandy,urban,,6.37,KAZ
2014,per 100000 population,Kostanay,urban,,7.21,KAZ
2014,per 100000 population,Kyzylorda,urban,,1.56,KAZ
2014,per 100000 population,Mangistau,urban,,1.43,KAZ
2014,per 100000 population,Ontustik Kazakhstan,urban,,5.7,KAZ
2014,per 100000 population,Pavlodar,urban,,4.36,KAZ
2014,per 100000 population,Soltustik Kazakhstan,urban,,2.89,KAZ
2014,per 100000 population,Shygys Kazakhstan,urban,,3.64,KAZ
2014,per 100000 population,Nur-Sultan city,urban,,5.04,KAZ
2014,per 100000 population,Almaty city,urban,,5.15,KAZ
2014,per 100000 population,,rural,,3.84,KAZ
2014,per 100000 population,Akmola,rural,,8.22,KAZ
2014,per 100000 population,Aktobe,rural,,2.89,KAZ
2014,per 100000 population,Almaty,rural,,3.82,KAZ
2014,per 100000 population,Atyrau,rural,,4.26,KAZ
2014,per 100000 population,Batys Kazakhstan,rural,,2.52,KAZ
2014,per 100000 population,Zhambyl,rural,,3.84,KAZ
2014,per 100000 population,Karagandy,rural,,2.75,KAZ
2014,per 100000 population,Kostanay,rural,,9.68,KAZ
2014,per 100000 population,Kyzylorda,rural,,1.18,KAZ
2014,per 100000 population,Mangistau,rural,,1.58,KAZ
2014,per 100000 population,Ontustik Kazakhstan,rural,,3.0,KAZ
2014,per 100000 population,Pavlodar,rural,,3.09,KAZ
2014,per 100000 population,Soltustik Kazakhstan,rural,,3.62,KAZ
2014,per 100000 population,Shygys Kazakhstan,rural,,4.21,KAZ
2014,per 100000 population,,,Male,6.29,KAZ
2014,per 100000 population,Akmola,,Male,12.66,KAZ
2014,per 100000 population,Aktobe,,Male,3.81,KAZ
2014,per 100000 population,Almaty,,Male,5.21,KAZ
2014,per 100000 population,Atyrau,,Male,3.55,KAZ
2014,per 100000 population,Batys Kazakhstan,,Male,5.94,KAZ
2014,per 100000 population,Zhambyl,,Male,5.79,KAZ
2014,per 100000 population,Karagandy,,Male,8.16,KAZ
2014,per 100000 population,Kostanay,,Male,10.57,KAZ
2014,per 100000 population,Kyzylorda,,Male,2.15,KAZ
2014,per 100000 population,Mangistau,,Male,1.01,KAZ
2014,per 100000 population,Ontustik Kazakhstan,,Male,5.55,KAZ
2014,per 100000 population,Pavlodar,,Male,6.19,KAZ
2014,per 100000 population,Soltustik Kazakhstan,,Male,4.75,KAZ
2014,per 100000 population,Shygys Kazakhstan,,Male,6.18,KAZ
2014,per 100000 population,Nur-Sultan city,,Male,6.71,KAZ
2014,per 100000 population,Almaty city,,Male,9.6,KAZ
2014,per 100000 population,,urban,Male,7.34,KAZ
2014,per 100000 population,Akmola,urban,Male,12.93,KAZ
2014,per 100000 population,Aktobe,urban,Male,3.77,KAZ
2014,per 100000 population,Almaty,urban,Male,5.46,KAZ
2014,per 100000 population,Atyrau,urban,Male,4.66,KAZ
2014,per 100000 population,Batys Kazakhstan,urban,Male,10.46,KAZ
2014,per 100000 population,Zhambyl,urban,Male,5.29,KAZ
2014,per 100000 population,Karagandy,urban,Male,9.54,KAZ
2014,per 100000 population,Kostanay,urban,Male,10.03,KAZ
2014,per 100000 population,Kyzylorda,urban,Male,2.55,KAZ
2014,per 100000 population,Mangistau,urban,Male,0.0,KAZ
2014,per 100000 population,Ontustik Kazakhstan,urban,Male,7.84,KAZ
2014,per 100000 population,Pavlodar,urban,Male,6.59,KAZ
2014,per 100000 population,Soltustik Kazakhstan,urban,Male,4.56,KAZ
2014,per 100000 population,Shygys Kazakhstan,urban,Male,6.32,KAZ
2014,per 100000 population,Nur-Sultan city,urban,Male,6.71,KAZ
2014,per 100000 population,Almaty city,urban,Male,9.6,KAZ
2014,per 100000 population,,rural,Male,5.04,KAZ
2014,per 100000 population,Akmola,rural,Male,12.43,KAZ
2014,per 100000 population,Aktobe,rural,Male,3.87,KAZ
2014,per 100000 population,Almaty,rural,Male,5.13,KAZ
2014,per 100000 population,Atyrau,rural,Male,2.61,KAZ
2014,per 100000 population,Batys Kazakhstan,rural,Male,1.88,KAZ
2014,per 100000 population,Zhambyl,rural,Male,6.11,KAZ
2014,per 100000 population,Karagandy,rural,Male,3.41,KAZ
2014,per 100000 population,Kostanay,rural,Male,11.11,KAZ
2014,per 100000 population,Kyzylorda,rural,Male,1.85,KAZ
2014,per 100000 population,Mangistau,rural,Male,1.9,KAZ
2014,per 100000 population,Ontustik Kazakhstan,rural,Male,3.95,KAZ
2014,per 100000 population,Pavlodar,rural,Male,5.32,KAZ
2014,per 100000 population,Soltustik Kazakhstan,rural,Male,4.88,KAZ
2014,per 100000 population,Shygys Kazakhstan,rural,Male,5.99,KAZ
2014,per 100000 population,,,Female,2.54,KAZ
2014,per 100000 population,Akmola,,Female,4.2,KAZ
2014,per 100000 population,Aktobe,,Female,1.18,KAZ
2014,per 100000 population,Almaty,,Female,2.32,KAZ
2014,per 100000 population,Atyrau,,Female,3.76,KAZ
2014,per 100000 population,Batys Kazakhstan,,Female,2.47,KAZ
2014,per 100000 population,Zhambyl,,Female,1.8,KAZ
2014,per 100000 population,Karagandy,,Female,3.31,KAZ
2014,per 100000 population,Kostanay,,Female,6.45,KAZ
2014,per 100000 population,Kyzylorda,,Female,0.54,KAZ
2014,per 100000 population,Mangistau,,Female,2.0,KAZ
2014,per 100000 population,Ontustik Kazakhstan,,Female,2.73,KAZ
2014,per 100000 population,Pavlodar,,Female,2.01,KAZ
2014,per 100000 population,Soltustik Kazakhstan,,Female,2.0,KAZ
2014,per 100000 population,Shygys Kazakhstan,,Female,1.78,KAZ
2014,per 100000 population,Nur-Sultan city,,Female,3.48,KAZ
2014,per 100000 population,Almaty city,,Female,1.4,KAZ
2014,per 100000 population,,urban,Female,2.46,KAZ
2014,per 100000 population,Akmola,urban,Female,4.34,KAZ
2014,per 100000 population,Aktobe,urban,Female,0.75,KAZ
2014,per 100000 population,Almaty,urban,Female,1.65,KAZ
2014,per 100000 population,Atyrau,urban,Female,1.42,KAZ
2014,per 100000 population,Batys Kazakhstan,urban,Female,1.8,KAZ
2014,per 100000 population,Zhambyl,urban,Female,2.16,KAZ
2014,per 100000 population,Karagandy,urban,Female,3.62,KAZ
2014,per 100000 population,Kostanay,urban,Female,4.83,KAZ
2014,per 100000 population,Kyzylorda,urban,Female,0.61,KAZ
2014,per 100000 population,Mangistau,urban,Female,2.82,KAZ
2014,per 100000 population,Ontustik Kazakhstan,urban,Female,3.68,KAZ
2014,per 100000 population,Pavlodar,urban,Female,2.46,KAZ
2014,per 100000 population,Soltustik Kazakhstan,urban,Female,1.51,KAZ
2014,per 100000 population,Shygys Kazakhstan,urban,Female,1.35,KAZ
2014,per 100000 population,Nur-Sultan city,urban,Female,3.48,KAZ
2014,per 100000 population,Almaty city,urban,Female,1.4,KAZ
2014,per 100000 population,,rural,Female,2.64,KAZ
2014,per 100000 population,Akmola,rural,Female,4.08,KAZ
2014,per 100000 population,Aktobe,rural,Female,1.92,KAZ
2014,per 100000 population,Almaty,rural,Female,2.53,KAZ
2014,per 100000 population,Atyrau,rural,Female,5.93,KAZ
2014,per 100000 population,Batys Kazakhstan,rural,Female,3.17,KAZ
2014,per 100000 population,Zhambyl,rural,Female,1.54,KAZ
2014,per 100000 population,Karagandy,rural,Female,2.08,KAZ
2014,per 100000 population,Kostanay,rural,Female,8.31,KAZ
2014,per 100000 population,Kyzylorda,rural,Female,0.48,KAZ
2014,per 100000 population,Mangistau,rural,Female,1.26,KAZ
2014,per 100000 population,Ontustik Kazakhstan,rural,Female,2.02,KAZ
2014,per 100000 population,Pavlodar,rural,Female,0.88,KAZ
2014,per 100000 population,Soltustik Kazakhstan,rural,Female,2.38,KAZ
2014,per 100000 population,Shygys Kazakhstan,rural,Female,2.45,KAZ
2015,per 100000 population,,,,3.73,KAZ
2015,per 100000 population,Akmola,,,8.1,KAZ
2015,per 100000 population,Aktobe,,,2.41,KAZ
2015,per 100000 population,Almaty,,,5.53,KAZ
2015,per 100000 population,Atyrau,,,0.85,KAZ
2015,per 100000 population,Batys Kazakhstan,,,2.84,KAZ
2015,per 100000 population,Zhambyl,,,1.81,KAZ
2015,per 100000 population,Karagandy,,,5.5,KAZ
2015,per 100000 population,Kostanay,,,7.59,KAZ
2015,per 100000 population,Kyzylorda,,,1.32,KAZ
2015,per 100000 population,Mangistau,,,0.32,KAZ
2015,per 100000 population,Ontustik Kazakhstan,,,2.38,KAZ
2015,per 100000 population,Pavlodar,,,0.92,KAZ
2015,per 100000 population,Soltustik Kazakhstan,,,2.45,KAZ
2015,per 100000 population,Shygys Kazakhstan,,,3.58,KAZ
2015,per 100000 population,Nur-Sultan city,,,5.22,KAZ
2015,per 100000 population,Almaty city,,,5.2,KAZ
2015,per 100000 population,,urban,,4.02,KAZ
2015,per 100000 population,Akmola,urban,,9.73,KAZ
2015,per 100000 population,Aktobe,urban,,2.52,KAZ
2015,per 100000 population,Almaty,urban,,8.33,KAZ
2015,per 100000 population,Atyrau,urban,,1.08,KAZ
2015,per 100000 population,Batys Kazakhstan,urban,,2.86,KAZ
2015,per 100000 population,Zhambyl,urban,,1.57,KAZ
2015,per 100000 population,Karagandy,urban,,5.4,KAZ
2015,per 100000 population,Kostanay,urban,,7.55,KAZ
2015,per 100000 population,Kyzylorda,urban,,1.21,KAZ
2015,per 100000 population,Mangistau,urban,,0.37,KAZ
2015,per 100000 population,Ontustik Kazakhstan,urban,,2.69,KAZ
2015,per 100000 population,Pavlodar,urban,,0.56,KAZ
2015,per 100000 population,Soltustik Kazakhstan,urban,,0.81,KAZ
2015,per 100000 population,Shygys Kazakhstan,urban,,2.89,KAZ
2015,per 100000 population,Nur-Sultan city,urban,,5.22,KAZ
2015,per 100000 population,Almaty city,urban,,5.2,KAZ
2015,per 100000 population,,rural,,3.37,KAZ
2015,per 100000 population,Akmola,rural,,6.65,KAZ
2015,per 100000 population,Aktobe,rural,,2.24,KAZ
2015,per 100000 population,Almaty,rural,,4.64,KAZ
2015,per 100000 population,Atyrau,rural,,0.65,KAZ
2015,per 100000 population,Batys Kazakhstan,rural,,2.82,KAZ
2015,per 100000 population,Zhambyl,rural,,1.97,KAZ
2015,per 100000 population,Karagandy,rural,,5.88,KAZ
2015,per 100000 population,Kostanay,rural,,7.64,KAZ
2015,per 100000 population,Kyzylorda,rural,,1.4,KAZ
2015,per 100000 population,Mangistau,rural,,0.29,KAZ
2015,per 100000 population,Ontustik Kazakhstan,rural,,2.13,KAZ
2015,per 100000 population,Pavlodar,rural,,1.78,KAZ
2015,per 100000 population,Soltustik Kazakhstan,rural,,3.7,KAZ
2015,per 100000 population,Shygys Kazakhstan,rural,,4.61,KAZ
2015,per 100000 population,,,Male,5.25,KAZ
2015,per 100000 population,Akmola,,Male,11.18,KAZ
2015,per 100000 population,Aktobe,,Male,2.75,KAZ
2015,per 100000 population,Almaty,,Male,7.14,KAZ
2015,per 100000 population,Atyrau,,Male,1.04,KAZ
2015,per 100000 population,Batys Kazakhstan,,Male,4.25,KAZ
2015,per 100000 population,Zhambyl,,Male,2.21,KAZ
2015,per 100000 population,Karagandy,,Male,8.42,KAZ
2015,per 100000 population,Kostanay,,Male,11.02,KAZ
2015,per 100000 population,Kyzylorda,,Male,1.58,KAZ
2015,per 100000 population,Mangistau,,Male,0.33,KAZ
2015,per 100000 population,Ontustik Kazakhstan,,Male,2.93,KAZ
2015,per 100000 population,Pavlodar,,Male,1.68,KAZ
2015,per 100000 population,Soltustik Kazakhstan,,Male,3.68,KAZ
2015,per 100000 population,Shygys Kazakhstan,,Male,4.36,KAZ
2015,per 100000 population,Nur-Sultan city,,Male,7.45,KAZ
2015,per 100000 population,Almaty city,,Male,9.55,KAZ
2015,per 100000 population,,urban,Male,6.06,KAZ
2015,per 100000 population,Akmola,urban,Male,12.83,KAZ
2015,per 100000 population,Aktobe,urban,Male,3.27,KAZ
2015,per 100000 population,Almaty,urban,Male,12.54,KAZ
2015,per 100000 population,Atyrau,urban,Male,1.5,KAZ
2015,per 100000 population,Batys Kazakhstan,urban,Male,4.8,KAZ
2015,per 100000 population,Zhambyl,urban,Male,2.37,KAZ
2015,per 100000 population,Karagandy,urban,Male,8.47,KAZ
2015,per 100000 population,Kostanay,urban,Male,11.3,KAZ
2015,per 100000 population,Kyzylorda,urban,Male,1.24,KAZ
2015,per 100000 population,Mangistau,urban,Male,0.0,KAZ
2015,per 100000 population,Ontustik Kazakhstan,urban,Male,3.42,KAZ
2015,per 100000 population,Pavlodar,urban,Male,0.82,KAZ
2015,per 100000 population,Soltustik Kazakhstan,urban,Male,1.79,KAZ
2015,per 100000 population,Shygys Kazakhstan,urban,Male,3.65,KAZ
2015,per 100000 population,Nur-Sultan city,urban,Male,7.45,KAZ
2015,per 100000 population,Almaty city,urban,Male,9.55,KAZ
2015,per 100000 population,,rural,Male,4.26,KAZ
2015,per 100000 population,Akmola,rural,Male,9.79,KAZ
2015,per 100000 population,Aktobe,rural,Male,1.92,KAZ
2015,per 100000 population,Almaty,rural,Male,5.49,KAZ
2015,per 100000 population,Atyrau,rural,Male,0.64,KAZ
2015,per 100000 population,Batys Kazakhstan,rural,Male,3.74,KAZ
2015,per 100000 population,Zhambyl,rural,Male,2.12,KAZ
2015,per 100000 population,Karagandy,rural,Male,8.23,KAZ
2015,per 100000 population,Kostanay,rural,Male,10.74,KAZ
2015,per 100000 population,Kyzylorda,rural,Male,1.83,KAZ
2015,per 100000 population,Mangistau,rural,Male,0.58,KAZ
2015,per 100000 population,Ontustik Kazakhstan,rural,Male,2.55,KAZ
2015,per 100000 population,Pavlodar,rural,Male,3.57,KAZ
2015,per 100000 population,Soltustik Kazakhstan,rural,Male,4.98,KAZ
2015,per 100000 population,Shygys Kazakhstan,rural,Male,5.33,KAZ
2015,per 100000 population,,,Female,2.32,KAZ
2015,per 100000 population,Akmola,,Female,5.23,KAZ
2015,per 100000 population,Aktobe,,Female,2.1,KAZ
2015,per 100000 population,Almaty,,Female,3.97,KAZ
2015,per 100000 population,Atyrau,,Female,0.67,KAZ
2015,per 100000 population,Batys Kazakhstan,,Female,1.53,KAZ
2015,per 100000 population,Zhambyl,,Female,1.42,KAZ
2015,per 100000 population,Karagandy,,Female,2.89,KAZ
2015,per 100000 population,Kostanay,,Female,4.51,KAZ
2015,per 100000 population,Kyzylorda,,Female,1.05,KAZ
2015,per 100000 population,Mangistau,,Female,0.32,KAZ
2015,per 100000 population,Ontustik Kazakhstan,,Female,1.84,KAZ
2015,per 100000 population,Pavlodar,,Female,0.25,KAZ
2015,per 100000 population,Soltustik Kazakhstan,,Female,1.34,KAZ
2015,per 100000 population,Shygys Kazakhstan,,Female,2.87,KAZ
2015,per 100000 population,Nur-Sultan city,,Female,3.13,KAZ
2015,per 100000 population,Almaty city,,Female,1.54,KAZ
2015,per 100000 population,,urban,Female,2.2,KAZ
2015,per 100000 population,Akmola,urban,Female,7.01,KAZ
2015,per 100000 population,Aktobe,urban,Female,1.84,KAZ
2015,per 100000 population,Almaty,urban,Female,4.49,KAZ
2015,per 100000 population,Atyrau,urban,Female,0.69,KAZ
2015,per 100000 population,Batys Kazakhstan,urban,Female,1.18,KAZ
2015,per 100000 population,Zhambyl,urban,Female,0.85,KAZ
2015,per 100000 population,Karagandy,urban,Female,2.74,KAZ
2015,per 100000 population,Kostanay,urban,Female,4.38,KAZ
2015,per 100000 population,Kyzylorda,urban,Female,1.19,KAZ
2015,per 100000 population,Mangistau,urban,Female,0.74,KAZ
2015,per 100000 population,Ontustik Kazakhstan,urban,Female,2.0,KAZ
2015,per 100000 population,Pavlodar,urban,Female,0.35,KAZ
2015,per 100000 population,Soltustik Kazakhstan,urban,Female,0.0,KAZ
2015,per 100000 population,Shygys Kazakhstan,urban,Female,2.23,KAZ
2015,per 100000 population,Nur-Sultan city,urban,Female,3.13,KAZ
2015,per 100000 population,Almaty city,urban,Female,1.54,KAZ
2015,per 100000 population,,rural,Female,2.47,KAZ
2015,per 100000 population,Akmola,rural,Female,3.55,KAZ
2015,per 100000 population,Aktobe,rural,Female,2.55,KAZ
2015,per 100000 population,Almaty,rural,Female,3.8,KAZ
2015,per 100000 population,Atyrau,rural,Female,0.65,KAZ
2015,per 100000 population,Batys Kazakhstan,rural,Female,1.89,KAZ
2015,per 100000 population,Zhambyl,rural,Female,1.83,KAZ
2015,per 100000 population,Karagandy,rural,Female,3.49,KAZ
2015,per 100000 population,Kostanay,rural,Female,4.67,KAZ
2015,per 100000 population,Kyzylorda,rural,Female,0.95,KAZ
2015,per 100000 population,Mangistau,rural,Female,0.0,KAZ
2015,per 100000 population,Ontustik Kazakhstan,rural,Female,1.69,KAZ
2015,per 100000 population,Pavlodar,rural,Female,0.0,KAZ
2015,per 100000 population,Soltustik Kazakhstan,rural,Female,2.44,KAZ
2015,per 100000 population,Shygys Kazakhstan,rural,Female,3.89,KAZ
2016,per 100000 population,,,,3.15,KAZ
2016,per 100000 population,Akmola,,,7.03,KAZ
2016,per 100000 population,Aktobe,,,1.9,KAZ
2016,per 100000 population,Almaty,,,4.02,KAZ
2016,per 100000 population,Atyrau,,,1.33,KAZ
2016,per 100000 population,Batys Kazakhstan,,,2.82,KAZ
2016,per 100000 population,Zhambyl,,,1.8,KAZ
2016,per 100000 population,Karagandy,,,3.83,KAZ
2016,per 100000 population,Kostanay,,,5.56,KAZ
2016,per 100000 population,Kyzylorda,,,1.04,KAZ
2016,per 100000 population,Mangistau,,,1.26,KAZ
2016,per 100000 population,Ontustik Kazakhstan,,,2.8,KAZ
2016,per 100000 population,Pavlodar,,,1.98,KAZ
2016,per 100000 population,Soltustik Kazakhstan,,,3.18,KAZ
