Year,UNIT_MEASURE,Regions,Area,Sex,Value,M49_country_code
2019,per 100000 population,Shygys Kazakhstan,,,16.67,KAZ
2019,per 100000 population,Nur-Sultan city,,,9.21,KAZ
2019,per 100000 population,Almaty city,,,5.25,KAZ
2019,per 100000 population,Shymkent city,,,8.21,KAZ
2019,per 100000 population,,urban,,11.05,KAZ
2019,per 100000 population,Akmola,urban,,18.96,KAZ
2019,per 100000 population,Aktobe,urban,,11.75,KAZ
2019,per 100000 population,Almaty,urban,,17.16,KAZ
2019,per 100000 population,Atyrau,urban,,10.57,KAZ
2019,per 100000 population,Batys Kazakhstan,urban,,14.33,KAZ
2019,per 100000 population,Zhambyl,urban,,15.19,KAZ
2019,per 100000 population,Karagandy,urban,,16.22,KAZ
2019,per 100000 population,Kostanay,urban,,18.33,KAZ
2019,per 100000 population,Kyzylorda,urban,,5.91,KAZ
2019,per 100000 population,Mangistau,urban,,6.94,KAZ
2019,per 100000 population,Pavlodar,urban,,9.97,KAZ
2019,per 100000 population,Soltustik Kazakhstan,urban,,10.29,KAZ
2019,per 100000 population,Turkistan,urban,,7.55,KAZ
2019,per 100000 population,Shygys Kazakhstan,urban,,14.48,KAZ
2019,per 100000 population,Nur-Sultan city,urban,,9.21,KAZ
2019,per 100000 population,Almaty city,urban,,5.25,KAZ
2019,per 100000 population,Shymkent city,urban,,8.21,KAZ
2019,per 100000 population,,rural,,15.31,KAZ
2019,per 100000 population,Akmola,rural,,28.24,KAZ
2019,per 100000 population,Aktobe,rural,,11.4,KAZ
2019,per 100000 population,Almaty,rural,,15.0,KAZ
2019,per 100000 population,Atyrau,rural,,10.71,KAZ
2019,per 100000 population,Batys Kazakhstan,rural,,28.46,KAZ
2019,per 100000 population,Zhambyl,rural,,10.73,KAZ
2019,per 100000 population,Karagandy,rural,,23.21,KAZ
2019,per 100000 population,Kostanay,rural,,36.33,KAZ
2019,per 100000 population,Kyzylorda,rural,,5.18,KAZ
2019,per 100000 population,Mangistau,rural,,9.41,KAZ
2019,per 100000 population,Pavlodar,rural,,9.02,KAZ
2019,per 100000 population,Soltustik Kazakhstan,rural,,29.78,KAZ
2019,per 100000 population,Turkistan,rural,,7.99,KAZ
2019,per 100000 population,Shygys Kazakhstan,rural,,20.21,KAZ
2019,per 100000 population,,,Male,22.39,KAZ
2019,per 100000 population,Akmola,,Male,40.77,KAZ
2019,per 100000 population,Aktobe,,Male,20.97,KAZ
2019,per 100000 population,Almaty,,Male,26.15,KAZ
2019,per 100000 population,Atyrau,,Male,17.12,KAZ
2019,per 100000 population,Batys Kazakhstan,,Male,36.53,KAZ
2019,per 100000 population,Zhambyl,,Male,20.87,KAZ
2019,per 100000 population,Karagandy,,Male,33.33,KAZ
2019,per 100000 population,Kostanay,,Male,47.89,KAZ
2019,per 100000 population,Kyzylorda,,Male,9.98,KAZ
2019,per 100000 population,Mangistau,,Male,13.99,KAZ
2019,per 100000 population,Pavlodar,,Male,17.67,KAZ
2019,per 100000 population,Soltustik Kazakhstan,,Male,37.9,KAZ
2019,per 100000 population,Turkistan,,Male,12.13,KAZ
2019,per 100000 population,Shygys Kazakhstan,,Male,30.04,KAZ
2019,per 100000 population,Nur-Sultan city,,Male,16.94,KAZ
2019,per 100000 population,Almaty city,,Male,9.38,KAZ
2019,per 100000 population,Shymkent city,,Male,13.2,KAZ
2019,per 100000 population,,urban,Male,19.87,KAZ
2019,per 100000 population,Akmola,urban,Male,32.3,KAZ
2019,per 100000 population,Aktobe,urban,Male,21.6,KAZ
2019,per 100000 population,Almaty,urban,Male,26.7,KAZ
2019,per 100000 population,Atyrau,urban,Male,18.92,KAZ
2019,per 100000 population,Batys Kazakhstan,urban,Male,23.21,KAZ
2019,per 100000 population,Zhambyl,urban,Male,29.15,KAZ
2019,per 100000 population,Karagandy,urban,Male,31.42,KAZ
2019,per 100000 population,Kostanay,urban,Male,34.63,KAZ
2019,per 100000 population,Kyzylorda,urban,Male,11.47,KAZ
2019,per 100000 population,Mangistau,urban,Male,10.24,KAZ
2019,per 100000 population,Pavlodar,urban,Male,17.94,KAZ
2019,per 100000 population,Soltustik Kazakhstan,urban,Male,18.26,KAZ
2019,per 100000 population,Turkistan,urban,Male,13.98,KAZ
2019,per 100000 population,Shygys Kazakhstan,urban,Male,26.98,KAZ
2019,per 100000 population,Nur-Sultan city,urban,Male,16.94,KAZ
2019,per 100000 population,Almaty city,urban,Male,9.38,KAZ
2019,per 100000 population,Shymkent city,urban,Male,13.2,KAZ
2019,per 100000 population,,rural,Male,25.73,KAZ
2019,per 100000 population,Akmola,rural,Male,47.94,KAZ
2019,per 100000 population,Aktobe,rural,Male,19.52,KAZ
2019,per 100000 population,Almaty,rural,Male,26.0,KAZ
2019,per 100000 population,Atyrau,rural,Male,15.05,KAZ
2019,per 100000 population,Batys Kazakhstan,rural,Male,49.96,KAZ
2019,per 100000 population,Zhambyl,rural,Male,15.74,KAZ
2019,per 100000 population,Karagandy,rural,Male,40.22,KAZ
2019,per 100000 population,Kostanay,rural,Male,64.68,KAZ
2019,per 100000 population,Kyzylorda,rural,Male,8.83,KAZ
2019,per 100000 population,Mangistau,rural,Male,16.47,KAZ
2019,per 100000 population,Pavlodar,rural,Male,17.07,KAZ
2019,per 100000 population,Soltustik Kazakhstan,rural,Male,53.06,KAZ
2019,per 100000 population,Turkistan,rural,Male,11.67,KAZ
2019,per 100000 population,Shygys Kazakhstan,rural,Male,34.61,KAZ
2019,per 100000 population,,,Female,3.82,KAZ
2019,per 100000 population,Akmola,,Female,7.9,KAZ
2019,per 100000 population,Aktobe,,Female,2.88,KAZ
2019,per 100000 population,Almaty,,Female,5.03,KAZ
2019,per 100000 population,Atyrau,,Female,4.32,KAZ
2019,per 100000 population,Batys Kazakhstan,,Female,6.53,KAZ
2019,per 100000 population,Zhambyl,,Female,4.37,KAZ
2019,per 100000 population,Karagandy,,Female,3.45,KAZ
2019,per 100000 population,Kostanay,,Female,6.12,KAZ
2019,per 100000 population,Kyzylorda,,Female,1.0,KAZ
2019,per 100000 population,Mangistau,,Female,2.9,KAZ
2019,per 100000 population,Pavlodar,,Female,2.52,KAZ
2019,per 100000 population,Soltustik Kazakhstan,,Female,5.21,KAZ
2019,per 100000 population,Turkistan,,Female,3.55,KAZ
2019,per 100000 population,Shygys Kazakhstan,,Female,4.46,KAZ
2019,per 100000 population,Nur-Sultan city,,Female,2.08,KAZ
2019,per 100000 population,Almaty city,,Female,1.76,KAZ
2019,per 100000 population,Shymkent city,,Female,3.58,KAZ
2019,per 100000 population,,urban,Female,3.18,KAZ
2019,per 100000 population,Akmola,urban,Female,7.06,KAZ
2019,per 100000 population,Aktobe,urban,Female,2.77,KAZ
2019,per 100000 population,Almaty,urban,Female,8.43,KAZ
2019,per 100000 population,Atyrau,urban,Female,2.77,KAZ
2019,per 100000 population,Batys Kazakhstan,urban,Female,6.58,KAZ
2019,per 100000 population,Zhambyl,urban,Female,2.55,KAZ
2019,per 100000 population,Karagandy,urban,Female,2.9,KAZ
2019,per 100000 population,Kostanay,urban,Female,4.43,KAZ
2019,per 100000 population,Kyzylorda,urban,Female,0.55,KAZ
2019,per 100000 population,Mangistau,urban,Female,3.65,KAZ
2019,per 100000 population,Pavlodar,urban,Female,3.15,KAZ
2019,per 100000 population,Soltustik Kazakhstan,urban,Female,3.63,KAZ
2019,per 100000 population,Turkistan,urban,Female,1.01,KAZ
2019,per 100000 population,Shygys Kazakhstan,urban,Female,3.72,KAZ
2019,per 100000 population,Nur-Sultan city,urban,Female,2.08,KAZ
2019,per 100000 population,Almaty city,urban,Female,1.76,KAZ
2019,per 100000 population,Shymkent city,urban,Female,3.58,KAZ
2019,per 100000 population,,rural,Female,4.77,KAZ
2019,per 100000 population,Akmola,rural,Female,8.7,KAZ
2019,per 100000 population,Aktobe,rural,Female,3.17,KAZ
2019,per 100000 population,Almaty,rural,Female,4.02,KAZ
2019,per 100000 population,Atyrau,rural,Female,6.28,KAZ
2019,per 100000 population,Batys Kazakhstan,rural,Female,6.47,KAZ
2019,per 100000 population,Zhambyl,rural,Female,5.63,KAZ
2019,per 100000 population,Karagandy,rural,Female,5.79,KAZ
2019,per 100000 population,Kostanay,rural,Female,8.59,KAZ
2019,per 100000 population,Kyzylorda,rural,Female,1.38,KAZ
2019,per 100000 population,Mangistau,rural,Female,2.4,KAZ
2019,per 100000 population,Pavlodar,rural,Female,0.91,KAZ
2019,per 100000 population,Soltustik Kazakhstan,rural,Female,6.67,KAZ
2019,per 100000 population,Turkistan,rural,Female,4.18,KAZ
2019,per 100000 population,Shygys Kazakhstan,rural,Female,5.73,KAZ
